Timestamp,Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],VM,weekday,weekend,month,day,CPU usage prev,CPU_diff,received_prev,received_diff,transmitted_prev,transmitted_diff
2013-07-10 03:00:00,7301138626280,14988,40606052.822844,1325233.55360297,17051.639583333334,50994322970.933334,1559384213.9809523,986546.2364468864,717884.8131868131,347211.18095238094,366803.7428571429,1345248,10632,0.0,37212,53160,17032.472222222223,19.167361111111102,335476.71428571426,11734.46666666666,366549.6761904762,254.0666666666601
2013-07-10 04:00:00,7301157767328,14988,40606052.822844,1340890.3409109986,16172.390277777778,50994476828.26667,1872561373.9809523,1553627.6047619048,697873.997069597,181612.24761904762,206437.20952380952,1345248,10632,0.0,37212,53160,16081.727777777778,90.66250000000001,183828.44761904763,-2216.2,188885.74285714285,17551.466666666664
2013-07-10 05:00:00,7301176904928,14988,40606052.822844,1203130.1324655188,14871.651289682539,50995162212.0,1648488268.495238,303007.73333333334,344026.65494505496,168624.9619047619,207203.39047619049,1345248,10632,0.0,37212,53160,15174.73253968254,-303.08125,176258.29523809525,-7633.333333333332,223384.7238095238,-16181.333333333328
2013-07-10 06:00:00,7301196042528,14988,40606052.822844,1573440.2822156695,16614.26646825397,50995959156.0,1700098132.1904762,396661.21904761903,454961.4285714286,345107.8714285714,406444.00476190477,1345248,10632,0.0,37212,53160,16363.685218253968,250.58124999999998,338582.7380952381,6525.133333333336,402301.1380952381,4142.866666666669
2013-07-10 07:00:00,7301215185300,14988,40606052.822844,1353718.9624740393,16158.272222222222,50997239708.8,1919586774.247619,570553.4666666667,386341.6,141446.91428571427,126579.87619047619,1345248,10632,0.0,37212,53160,16198.274305555555,-40.002083333333324,141175.18095238096,271.7333333333334,123001.14285714286,3578.733333333334
2013-07-10 08:00:00,7301234322900,14988,40606052.822844,1623806.5191532953,17547.06076388889,50998041531.46667,1945415053.9142857,631690.775,370832.175,191280.8976190476,223867.23452380951,1345248,10632,0.0,37212,53160,17345.081597222223,201.97916666666669,195656.09761904762,-4375.200000000001,226052.6345238095,-2185.4000000000015
2013-07-10 09:00:00,7301253462224,14988,40606052.801284,5087129.801374152,35906.33244047619,51000766292.53333,3802402622.152381,622280.663095238,415235.41547619045,289814.1059523809,295998.4761904762,1345248,10632,0.0,37212,53160,35557.503968253965,348.8284722222223,280487.1059523809,9327.0,284554.00952380954,11444.466666666669
2013-07-10 10:00:00,7301272599824,14988,40606052.723292,1773228.684725208,20374.919444444444,51002810265.86667,2040879780.5714285,338348.8,402997.71428571426,172931.15238095238,149656.19047619047,1345248,10632,0.0,37212,53160,20716.01388888889,-341.09444444444443,183293.48571428572,-10362.333333333334,165056.52380952382,-15400.333333333334
2013-07-10 11:00:00,7301291740872,14988,40606052.723292,1760062.2457633174,19966.359325396825,51004369372.8,2472229215.6380954,452517.5142857143,437349.00952380954,217193.24761904762,256592.24285714285,1345248,10632,0.0,37212,53160,19909.15515873016,57.20416666666666,211584.11428571428,5609.133333333333,247541.77619047617,9050.466666666669
2013-07-10 12:00:00,7301310878472,14988,40606052.711494,2878724.2292101556,25330.649305555555,51005161103.73333,3512273874.047619,1084142.2666666666,471547.98315018316,487623.1476190476,510080.8873015873,1345248,10632,0.0,37212,53160,23686.27986111111,1644.3694444444445,438216.6142857143,49406.53333333333,434262.2428571428,75818.64444444444
2013-07-10 13:00:00,7301330020167,14988,40606052.745356,5389116.55426296,37135.62291666667,51005869490.13333,3797475325.714286,931626.3166666667,410443.0055555556,304180.6392857143,466955.4456349207,1345248,10632,0.0,37212,53160,36905.42291666667,230.19999999999996,319215.3726190476,-15034.733333333335,470218.2900793651,-3262.844444444438
2013-07-10 14:00:00,7301349158844,14988,40606052.753472,5653535.697183016,38463.9125,51006207267.2,3891672059.447619,822787.4666666667,390165.7090909091,282694.4051948052,390162.14285714284,1345248,10632,0.0,37212,53160,38872.270833333336,-408.3583333333333,311776.0051948052,-29081.6,453549.8761904762,-63387.73333333335
2013-07-10 15:00:00,7301368297306,14988,40606052.759148,5070174.951754972,34946.80486111111,51006607829.86667,2989632757.714286,858936.3331501831,382737.00934065937,166451.98095238095,239482.20952380952,1345248,10632,0.0,37212,53160,35169.256944444445,-222.45208333333338,178034.51428571428,-11582.533333333333,258332.54285714286,-18850.333333333336
2013-07-10 16:00:00,7301387439216,14988,40606052.759148,4978468.328052801,34252.98978174603,51007137325.86667,2687999916.857143,268874.66373626376,375585.8879120879,139466.70952380952,143374.01904761905,1345248,10632,0.0,37212,53160,34284.96706349206,-31.97728174603174,140477.23333333334,-1010.5238095238095,142277.15238095238,1096.8666666666672
2013-07-10 17:00:00,7301406576816,14988,40606052.759148,4960932.194213004,34310.850793650796,51007735402.933334,2433866068.2285714,285689.0714285714,354210.36501831503,105867.22857142857,103113.18571428572,1345248,10632,0.0,37212,53160,34312.625396825395,-1.7746031746031548,106273.83333333333,-406.60476190476203,104796.90952380952,-1683.7238095238095
2013-07-10 18:00:00,7301425719157,14988,40606052.759148,4999969.492400045,35064.40009920635,51008213553.6,2443334855.7714286,985129.0,331242.80695970694,281198.00952380954,279778.01428571425,1345248,10632,0.0,37212,53160,34717.66001984127,346.7400793650793,277053.0142857143,4144.995238095239,273166.4238095238,6611.590476190474
2013-07-10 19:00:00,7301444857188,14988,40606052.759148,5505868.478459221,38340.26527777778,51008627748.53333,2566936186.247619,322901.93333333335,343288.1157509158,150682.91428571427,119784.90952380952,1345248,10632,0.0,37212,53160,38314.74236111111,25.522916666666628,154331.44761904763,-3648.533333333333,126047.57619047619,-6262.666666666667
2013-07-10 20:00:00,7301463994788,14988,40606052.759148,5564849.523686197,39375.35833333333,51009101365.333336,2628221162.1142855,571460.0673992673,474596.1608974359,206664.54761904763,156471.6761904762,1345248,10632,0.0,37212,53160,39324.35277777778,51.005555555555596,196335.11428571428,10329.433333333332,151869.94285714286,4601.733333333334
2013-07-10 21:00:00,7301483132388,14988,40606052.759148,5505977.528785555,38793.50208333333,51009673798.933334,2608816680.7809525,353453.60833333334,414263.7047619048,323223.58095238096,170652.30952380953,1345248,10632,0.0,37212,53160,38869.96597222222,-76.4638888888888,333599.3476190476,-10375.766666666668,174055.97619047618,-3403.666666666665
2013-07-10 22:00:00,7301502273239,14988,40606052.749188,5246990.045023992,36877.760353535356,51010053589.333336,2347234347.6779222,395137.2189144189,524832.1556027306,129952.94155844155,87979.77316017316,1345248,10632,0.0,37212,53160,36982.15202020202,-104.39166666666684,130151.67489177489,-198.73333333333255,90111.9064935065,-2132.1333333333337
2013-07-10 23:00:00,7301521412760,14988,40606052.739228,4837640.003519293,34354.828571428574,51010353749.6,2284220370.4761906,779138.606959707,814153.9835164835,99189.87619047619,113370.26190476191,1345248,10632,0.0,37212,53160,34553.426884920635,-198.59831349206345,99755.8619047619,-565.9857142857142,111690.88571428572,1679.3761904761905
2013-07-11 00:00:00,7301540550360,14988,40606052.739228,4937926.57740707,35212.285447191694,51010709089.066666,2281552556.6637363,1612605.6333333333,1350981.6139194139,182951.92344322344,307057.4758241758,1345248,15948,0.0,37212,58476,35149.93971306471,62.34573412698422,180483.30439560438,2468.6190476190477,297315.1758241758,9742.299999999997
2013-07-11 01:00:00,7301559691408,14988,40606052.739228,4867354.747152678,35231.975496031744,51011385718.4,2157845306.304762,1568542.4788461537,980101.887912088,274190.4857142857,447092.9142857143,1345248,15948,0.0,37212,58476,35249.444444444445,-17.468948412698477,239933.94285714286,34256.54285714285,406078.31904761906,41014.59523809524
2013-07-11 02:00:00,7301578830732,14988,40606052.739228,4727552.0833255965,34505.51001984127,51013219758.4,2103949178.4190476,906801.3285714285,869803.0714285715,101887.73333333334,138418.66190476192,1345248,15948,0.0,37212,58476,34670.732936507935,-165.22291666666663,139603.24285714285,-37715.509523809524,186085.86666666667,-47667.20476190476
2013-07-11 03:00:00,7301597970918,14988,40606052.737232,3921098.860219852,29640.096825396824,51014339058.13333,2078072428.152381,961352.113930514,895966.8194472195,316072.32857142854,279770.09047619044,1345248,15948,0.0,37212,58476,30294.570436507936,-654.4736111111112,304694.7952380952,11377.533333333333,283917.49047619046,-4147.400000000002
2013-07-11 04:00:00,7301617111104,14988,40606052.733264,2460014.1756697865,20925.604067460317,51014809253.86667,1774650480.704762,1295778.4428571428,622802.8095238095,102761.4,77932.9619047619,1345248,15948,0.0,37212,58476,21473.654067460317,-548.05,114120.71904761904,-11359.319047619047,79939.54761904762,-2006.5857142857142
2013-07-11 05:00:00,7301636248704,14988,40606052.733196,1704980.9992185626,16540.937202380952,51015114044.8,1584987834.304762,387633.9571428572,385470.39642857143,86278.30476190476,73127.00952380952,1345248,15948,0.0,37212,58476,16745.200396825396,-204.26319444444445,85931.18571428572,347.11904761904754,72409.89047619047,717.1190476190479
2013-07-11 06:00:00,7301655386735,14988,40606052.764485,1657250.0629111854,16627.58245851371,51015366325.86667,1812028324.7688313,220977.13333333333,338099.20674603176,128044.25357142856,123131.12182539683,1345248,15948,0.0,37212,58476,16473.6775974026,153.90486111111113,122773.89761904761,5270.355952380952,120116.16865079365,3014.9531746031735
2013-07-11 07:00:00,7301674529076,14988,40606052.752428,1635025.4264123829,16899.29642857143,51015915087.46667,1721018398.8190477,398527.04285714286,445159.45,179644.8103174603,96826.02063492063,1345248,15948,0.0,37212,58476,17018.192261904762,-118.89583333333334,181806.36626984127,-2161.5559523809507,97435.70714285714,-609.6865079365083
2013-07-11 08:00:00,7301693666676,14988,40606052.717023,1770533.1623677397,18016.285935592186,51016313357.066666,1973279966.3545787,703005.8717948718,387504.04365079367,210988.39816849816,254722.13406593405,1345248,15948,0.0,37212,58476,18016.684546703298,-0.3986111111110955,208707.86483516483,2280.5333333333338,249614.8673992674,5107.266666666666
2013-07-11 09:00:00,7301712809017,14988,40606052.742804,1606566.9546646741,17499.043055555554,51016635490.4,1927797045.9809523,576871.6761904762,503087.6666666667,198735.18095238094,223377.8095238095,1345248,15948,0.0,37212,58476,17485.67361111111,13.36944444444449,200193.44761904763,-1458.2666666666685,227394.74285714285,-4016.9333333333248
2013-07-11 10:00:00,7301731947048,14988,40606052.742804,1197059.6669927766,15304.675595238095,51018303696.0,1625581366.3428571,585764.4666666667,411658.7142857143,127476.43333333333,109485.58095238096,1345248,15948,0.0,37212,58476,15442.363095238095,-137.68750000000003,126369.5,1106.9333333333332,108176.44761904761,1309.1333333333334
2013-07-11 11:00:00,7314112973664,14988,40606052.737488,4011305.0126672694,29193.117956349208,51023361634.933334,2384161779.295238,651796.3571428572,428104.89523809525,236711.96825396825,219027.226984127,1348578,15975,0.0,37275,58575,27992.37628968254,1200.7416666666668,235240.90158730157,1471.0666666666662,216831.7603174603,2195.466666666668
2013-07-11 12:00:00,7334735330052,15007,40656652.70554,2491381.996283707,21869.85028860029,51027067615.933334,2164351513.3731604,1009749.3199134199,407183.2267066267,215471.2437229437,152922.2471861472,1354908,16020,0.0,37380,58740,21701.65167748918,168.19861111111103,213585.8437229437,1885.4000000000012,149400.6471861472,3521.6000000000013
2013-07-11 13:00:00,7334754554052,15012,40669652.748228,6990166.269122171,42996.415523365526,51030035227.2,3390447091.912088,831808.1333333333,437528.5238095238,301946.7619047619,243388.88095238095,1354908,16020,0.0,37380,58740,41796.27802336552,1200.1375,304823.7619047619,-2877.0000000000005,250459.08095238096,-7070.200000000004
2013-07-11 14:00:00,7334773781750,15012,40669652.750846,7460413.44320969,45983.40337301587,51032676924.8,3656581526.3555555,739917.9714285714,401133.5904761905,324690.1476190476,245381.97619047618,1354908,16020,0.0,37380,58740,45325.41170634921,657.9916666666666,318308.4809523809,6381.666666666666,233594.90952380953,11787.066666666668
2013-07-11 15:00:00,7344407909706,15019,40687852.750167,9710600.0561617,56194.6128968254,51047995755.73333,4151862003.2190475,780125.0156593407,576953.8064102564,332057.85833333334,410733.9369047619,1357862,16041,0.0,37429,58817,56475.80525793651,-281.19236111111115,342882.125,-10824.266666666665,425381.60357142857,-14647.666666666668
2013-07-11 16:00:00,7351294960150,15024,40700852.748252,9212429.493088504,53394.15032051282,51059856359.73333,3590663512.632967,444220.5673659674,416904.52314352314,198838.4758241758,247727.31978021978,1359972,16056,0.0,37464,58872,52629.07142857143,765.0788919413919,196271.1857142857,2567.2901098901098,237489.78095238094,10237.538827838824
2013-07-11 17:00:00,7351314227784,15024,40700852.746536,8587209.994180059,50454.29191468254,51060120478.666664,3267182237.1238093,221851.25714285715,363046.4084249084,113301.72380952381,112642.43809523809,1359972,16056,0.0,37464,58872,51622.91792963981,-1168.626014957265,109903.8663003663,3397.85750915751,115654.03406593406,-3011.5959706959698
2013-07-11 18:00:00,7351333500192,15024,40700852.74638,7982181.269502305,47261.95689484127,51060488854.13333,3121631213.8095236,823569.4224025974,400947.86446886446,350283.6476190476,398245.95714285714,1359972,16056,0.0,37464,58872,47392.56711309524,-130.6102182539683,352730.4619047619,-2446.814285714291,402214.3333333333,-3968.3761904761823
2013-07-11 19:00:00,7351352767392,15024,40700852.74638,8070337.93614304,47392.59826388889,51060979322.933334,3056066319.8285713,267899.20549450547,414750.5324175824,217047.66190476192,267381.9619047619,1359972,16056,0.0,37464,58872,47296.18407738095,96.41418650793649,217395.55714285714,-347.8952380952394,266540.3476190476,841.6142857142918
2013-07-11 20:00:00,7351372036328,15024,40700852.74638,8067949.004231125,48189.547380050506,51061475364.8381,3072147938.5337663,512790.2305860806,497481.0078171828,244788.9238095238,278272.14448051946,1359972,16056,0.0,37464,58872,47900.73269751082,288.8146825396826,239618.85714285713,5170.066666666667,275470.88257575757,2801.261904761912
2013-07-11 21:00:00,7351391307000,15024,40700852.74638,7642747.370353534,45072.44920634921,51062091368.0,2934339597.5238094,387905.0206349206,473222.1,337386.9619047619,271313.3095238095,1359972,16056,0.0,37464,58872,44765.11785714285,307.33134920634905,333961.2,3425.761904761902,253240.31904761906,18072.99047619048
2013-07-11 22:00:00,7351410574200,15024,40700852.746592,7154013.3568573715,43379.034623015876,51062651405.066666,2950028402.1714287,520929.4142857143,616755.4282051282,312557.49413919414,268228.8395604396,1359972,16056,0.0,37464,58872,44684.674305555556,-1305.6396825396823,321203.69413919415,-8646.2,290516.3395604396,-22287.5
2013-07-11 23:00:00,7351429841400,15024,40700852.751844004,4661373.075579484,32222.541506410256,51063084329.48572,2589682308.7252746,1261306.7693223443,905050.5051448551,174893.27435897436,295894.0833333333,1359972,16056,0.0,37464,58872,33402.40331196581,-1179.8618055555555,176256.67912087913,-1363.4047619047622,298032.47857142857,-2138.3952380952433
2013-07-12 00:00:00,7351449109902,15024,40700852.746678,2963331.6846498693,23799.749916056167,51063459812.87619,2143156452.6483517,1059511.5037851038,1284199.7736929737,245620.27792207792,424537.85844155843,1359972,21408,0.0,37464,64224,24038.78453907204,-239.03462301587302,244342.16363636364,1278.1142857142854,409695.15367965365,14842.704761904757
2013-07-12 01:00:00,7351468381008,15024,40700852.738028,2368656.3221691647,21338.64880952381,51063770158.666664,1933492361.6761904,1699976.1928571428,957702.149084249,358513.71428571426,630540.8619047619,1359972,21408,0.0,37464,64224,21007.34623015873,331.30257936507934,357185.1857142857,1328.5285714285728,616009.0142857142,14531.847619047627
2013-07-12 02:00:00,7351487648208,15024,40700852.738028,1894388.762382368,19315.47996031746,51064251128.0,1843093594.1714287,1499869.916017316,1111325.04002664,198994.49523809523,335457.43333333335,1359972,21408,0.0,37464,64224,19812.408333333333,-496.92837301587304,196178.64285714287,2815.8523809523836,363733.0,-28275.566666666673
2013-07-12 03:00:00,7351506919314,15024,40700852.738028,1418598.204025819,16791.874107142856,51064588723.46667,1664771852.5714285,1071985.9845376846,741679.6959706959,442692.71428571426,402208.1476190476,1359972,21408,0.0,37464,64224,17007.206944444446,-215.33283730158732,439783.30476190476,2909.4095238095256,394282.45714285714,7925.69047619047
2013-07-12 04:00:00,7351526187816,15024,40700852.738028,1259209.298743536,15160.280952380952,51065120345.6,1552233165.9714286,1584255.827072927,644801.8494505495,116939.19761904761,167394.75,1359972,21408,0.0,37464,64224,15182.44742063492,-22.166468253968233,127077.69761904761,-10138.5,177850.76428571428,-10456.014285714286
2013-07-12 05:00:00,6755399239288,13774,37314967.008891,1071452.2771191078,13103.639204545454,46812009424.15238,1415291620.535065,341444.6142857143,313910.10086580086,107254.61904761905,83814.77619047619,1248993,19672,0.0,34426,59016,13174.261129148628,-70.62192460317459,107838.61904761905,-583.9999999999981,83446.10476190476,368.67142857142846
2013-07-12 06:00:00,7351563165024,15024,40700852.738028,1170308.7121478168,13727.424206349206,51065748435.84762,1495236498.4380953,445490.47619047615,391899.1666666667,168825.07142857142,91249.09523809524,1359972,21408,0.0,37464,64224,13735.54017857143,-8.115972222222242,165984.33333333334,2840.7380952380945,89040.37142857142,2208.723809523809
2013-07-12 07:00:00,7351582433526,15024,40700852.751468,1779973.909112463,17335.026388888888,51066170358.933334,1804382543.9619048,453824.26666666666,430513.3476190476,211500.72857142857,260199.4523809524,1359972,21408,0.0,37464,64224,16439.353670634922,895.6727182539682,208255.95238095237,3244.7761904761905,257112.70952380952,3086.7428571428786
2013-07-12 08:00:00,7351601704632,15024,40700852.793036,2443289.6996032717,22359.63382936508,51048967068.15238,2328296498.1142855,628114.8114219115,359232.7745088245,257772.21666666667,255062.63333333333,1359972,21408,0.0,37464,64224,22672.712003968252,-313.0781746031746,256938.50238095238,833.7142857142844,253006.35714285716,2056.2761904761846
2013-07-12 09:00:00,7351620971832,15024,40700852.793036,4520515.655697599,32301.50753968254,51047214667.066666,3437652415.1238093,886612.6876984127,491992.5825396825,375371.0952380952,412771.8857142857,1359972,21408,0.0,37464,64224,30034.479464285716,2267.0280753968254,378786.85714285716,-3415.7619047619046,415862.10000000003,-3090.2142857142735
2013-07-12 10:00:00,7351640239266,15024,40700852.793036,7716152.429373525,48480.32142857143,51050654247.790474,4846754945.67619,687014.0666666667,348058.4809523809,160982.9619047619,197100.33333333334,1359972,21408,0.0,37464,64224,48497.80615079365,-17.484722222222164,157229.29523809525,3753.6666666666665,188747.93333333332,8352.4
2013-07-12 11:00:00,7351659511440,15024,40700852.793036,7868684.422147378,49278.18819444445,51050854739.46667,5617135756.914286,902761.0,349149.93333333335,191877.11428571428,180632.4095238095,1359972,21408,0.0,37464,64224,49203.802083333336,74.38611111111103,187593.7142857143,4283.399999999998,183616.14285714284,-2983.7333333333304
2013-07-12 12:00:00,7351678778640,15024,40700852.712546,11295798.144923467,66159.31884920635,51050213070.51428,6850636594.495238,906652.5065934065,417663.9666666667,220625.43663003662,168891.16043956042,1359972,21408,0.0,37464,64224,64533.28343253968,1626.0354166666668,226503.53186813186,-5878.095238095238,172531.8747252747,-3640.7142857142867
2013-07-12 13:00:00,7355818956846,15027,40708052.698053,11819504.382547561,69612.24444444444,51053536358.4,7294785155.542857,688439.2833333333,362959.1666666667,238898.90476190476,245339.83809523808,1361157,21420,0.0,37485,64260,69388.91388888888,223.33055555555538,232429.4380952381,6469.466666666667,236702.70476190475,8637.133333333333
2013-07-12 14:00:00,7368200985804,15036,40729652.693284,11524445.06066942,68394.57986111111,51072732905.666664,6515035559.564069,635152.0757575758,527125.8268398269,243766.7142857143,248174.11428571428,1364712,21456,0.0,37548,64368,68976.36875,-581.7888888888888,250281.6476190476,-6514.9333333333325,253558.3142857143,-5384.200000000001
2013-07-12 15:00:00,7368220299684,15036,40729652.693808,10194368.43488272,59708.73756313131,51081867804.26667,6127003252.882251,497481.04724164726,399887.4668997669,240113.68506493507,265206.6456709957,1364712,21456,0.0,37548,64368,60037.941035353535,-329.2034722222224,233078.01839826838,7035.666666666668,251828.979004329,13377.666666666666
2013-07-12 16:00:00,7368239611824,15036,40729652.693808,10700158.811836785,61840.87222222222,51082342239.73333,5948660237.276191,224537.38846153847,347820.8461538461,219252.6380952381,242557.67142857143,1364712,21456,0.0,37548,64368,61435.510416666664,405.3618055555558,224657.50476190477,-5404.866666666669,256531.20476190475,-13973.533333333331
2013-07-12 17:00:00,7368258925704,15036,40729652.693808,11981210.178800358,68888.20486111111,51082794610.4,6589669128.87619,342234.60274170275,355797.14597069594,196691.17142857143,220084.02142857143,1364712,21456,0.0,37548,64368,68627.74513888889,260.45972222222207,194710.37142857144,1980.8,214030.08809523808,6053.9333333333325
2013-07-12 18:00:00,7368278236104,15036,40729652.693496004,11240649.42155992,66015.66458333333,51083208325.333336,6628096250.809524,1156719.5937118437,352209.4726800977,347970.51865079365,387959.71865079366,1364712,21456,0.0,37548,64368,66615.96805555555,-600.3034722222222,346940.6964285714,1029.8222222222187,388660.7630952381,-701.0444444444481
2013-07-12 19:00:00,7368297549568,15036,40729652.690064,9522011.270875717,56810.675,51084031690.933334,5589629784.87619,510284.8452380952,365891.47912087914,353152.2380952381,371663.0380952381,1364712,21456,0.0,37548,64368,57008.12430555555,-197.44930555555553,343406.79365079367,9745.444444444443,372393.39365079365,-730.3555555555604
2013-07-12 20:00:00,7368316862124,15036,40729652.690064,8834301.015779499,52995.334226190476,51085045729.333336,4549498875.980952,570360.2619047619,444697.0082417582,316052.77142857143,251963.37619047618,1364712,21456,0.0,37548,64368,54478.173313492065,-1482.8390873015874,323777.4380952381,-7724.666666666667,253319.66666666666,-1356.2904761904756
2013-07-12 21:00:00,7368336172959,15036,40729652.703144,7165407.700995674,43837.25714285714,51086660482.666664,3515697096.3619046,277442.3932539683,394934.8343101343,415895.89523809525,332727.0130952381,1364712,21456,0.0,37548,64368,42558.5875,1278.669642857143,419769.1619047619,-3873.2666666666687,335897.7226190476,-3170.70952380954
2013-07-12 22:00:00,7368355487725,15036,40729652.719792,9481197.180745497,55954.52628968254,51089371681.86667,4327399768.8,353225.53865578864,489418.0415140415,220815.0476190476,221750.03333333333,1364712,21456,0.0,37548,64368,56793.80059523809,-839.2743055555555,220968.44761904763,-153.40000000000077,219232.16666666666,2517.8666666666663
2013-07-12 23:00:00,7368374798544,15036,40729652.719728,7085597.3544549,45247.30844017094,51090178083.73333,3431132226.429304,1591471.038034188,989004.878021978,237937.20476190475,838588.8904761905,1364712,21456,0.0,37548,64368,44402.94524572649,844.3631944444444,236924.9380952381,1012.2666666666679,791117.3571428572,47471.53333333333
2013-07-13 00:00:00,7368394108944,15036,40729652.720016,9311239.957316637,55991.51909722222,51091119217.333336,4253853607.009524,1354642.8652014653,1394457.147985348,291972.90476190473,660807.8857142857,1364712,26820,5364.0,37548,69732,56693.74340277778,-702.2243055555557,291184.50476190477,788.4000000000019,699697.7523809524,-38889.86666666667
2013-07-13 01:00:00,7368413424564,15036,40729652.719722,7026474.383238655,45650.60406746032,51092368135.73333,3528137134.8190475,2012482.3523809523,1060651.352014652,378394.55238095234,610318.4619047618,1364712,26820,5364.0,37548,69732,45186.20337301587,464.40069444444464,354934.5523809524,23460.0,578225.0619047619,32093.400000000005
2013-07-13 02:00:00,7368432734964,15036,40729652.719523,8470627.459078562,51229.197222222225,51093314576.8,4291969041.7238092,1143442.3065934065,1168550.9014652015,259874.4714285714,280761.8476190476,1364712,26820,5364.0,37548,69732,52243.85555555556,-1014.6583333333334,284062.1380952381,-24187.666666666668,321664.9142857143,-40903.066666666666
2013-07-13 03:00:00,7368452045364,15036,40729652.719512,5317016.172734891,35285.10277777778,51093961006.4,3263216284.8761907,1075440.8863247863,768371.6868131869,445015.2380952381,456039.3714285714,1364712,26820,5364.0,37548,69732,35182.236805555556,102.8659722222222,436293.4380952381,8721.800000000003,460090.3714285714,-4051.000000000008
2013-07-13 04:00:00,7368471358374,15036,40729652.733823,6573677.887943667,41460.169642857145,51094374032.0,3836598433.131746,2429269.289835165,641877.8579670329,220049.94761904763,322831.50833333336,1364712,26820,5364.0,37548,69732,42325.8564484127,-865.6868055555556,219319.01428571428,730.9333333333311,313209.44166666665,9622.066666666666
2013-07-13 05:00:00,7368490671384,15036,40729652.759848,2129646.2945056106,19022.605555555554,51094879293.244446,2324407053.142857,1151812.1333333333,490003.16794871795,200135.32976190475,375408.2047619048,1364712,26820,5364.0,37548,69732,20356.765277777777,-1334.1597222222222,209565.32976190478,-9429.999999999996,375750.40476190473,-342.19999999999345
2013-07-13 06:00:00,7368509985264,15036,40729652.75838,1484242.4914596807,15590.731944444444,51095469700.8,1617589225.6,906942.7216450217,458412.36483516486,153526.6380952381,247237.40476190476,1364712,26820,5364.0,37548,69732,15688.840972222222,-98.1090277777778,162133.4380952381,-8606.8,251310.33809523808,-4072.933333333335
2013-07-13 07:00:00,7368529297404,15036,40729652.75838,1292860.7442876191,14755.39623015873,51096148019.2,1521395240.2476192,1041790.0471500722,358901.9937728938,88524.28095238096,332551.3380952381,1364712,26820,5364.0,37548,69732,14793.384424603175,-37.98819444444443,89797.28095238096,-1273.0000000000002,316635.60476190475,15915.73333333333
2013-07-13 08:00:00,7368548607804,15036,40729652.75838,1197354.0941397909,14012.830952380953,51096859641.066666,1499477683.4285715,658659.1401515151,354127.58461538464,86880.90952380952,269956.1285714286,1364712,26820,5364.0,37548,69732,14081.174702380953,-68.34375000000001,87389.57619047619,-508.6666666666668,281804.39523809525,-11848.266666666665
2013-07-13 09:00:00,7368567920379,15036,40729652.75838,1089348.518076716,13332.976984126984,51097660694.13333,1479902068.7619047,699370.225,353674.60476190475,88998.95238095238,173965.0761904762,1364712,26820,5364.0,37548,69732,13360.557539682539,-27.58055555555555,88941.75238095238,57.19999999999955,182099.60952380951,-8134.533333333335
2013-07-13 10:00:00,7368587233824,15036,40729652.75838,1093224.8433147578,13429.967063492064,51098494740.53333,1438362155.8095238,369953.8333333333,359518.54615384614,84071.92380952381,117627.17142857143,1364712,26820,5364.0,37548,69732,13427.124007936507,2.843055555555534,84074.25714285714,-2.333333333333362,126492.10476190476,-8864.933333333334
2013-07-13 11:00:00,7368606544224,15036,40729652.75838,1079143.7774043768,13169.541666666666,51099291721.6,1476894546.4380953,1038751.2416666667,355999.9487179487,87956.23809523809,108996.57142857143,1364712,26820,5364.0,37548,69732,13186.055555555555,-16.513888888888857,87677.90476190476,278.3333333333337,99686.8380952381,9309.733333333334
2013-07-13 12:00:00,7368625857669,15036,40729652.75838,1075922.2101934622,12988.629265873016,51100091649.066666,1455179555.0285714,777960.3057692307,318207.89322344324,85651.30476190476,112723.77142857143,1364712,26820,5364.0,37548,69732,12979.68621031746,8.943055555555532,86161.17142857143,-509.8666666666666,121111.37142857142,-8387.599999999999
2013-07-13 13:00:00,7368645170244,15036,40729652.75838,1097457.4962784199,13245.005555555555,51100859273.86667,1436194937.7142856,407510.08065268066,306408.9047619048,89542.68095238095,149510.30476190476,1364712,26820,5364.0,37548,69732,13276.978472222223,-31.972916666666624,88911.54761904762,631.1333333333334,141303.17142857143,8207.133333333333
2013-07-13 14:00:00,7368664480644,15036,40729652.75838,1139122.3307481923,13701.113988095238,51101678332.53333,1513938941.0666666,354784.26666666666,391530.63333333336,95395.3380952381,90533.83333333333,1364712,26820,5364.0,37548,69732,13607.185416666667,93.9285714285714,94331.43809523809,1063.9,97638.10476190476,-7104.271428571427
2013-07-13 15:00:00,7368683796264,15036,40729652.75838,1092162.4840472208,13208.28869047619,51102588165.333336,1445081061.2380953,311036.49254079256,342634.2817848818,86955.70476190477,77504.10476190476,1364712,26820,5364.0,37548,69732,13271.10128968254,-62.81259920634919,88538.60476190476,-1582.9000000000003,79493.3,-1989.1952380952382
2013-07-13 16:00:00,7368703106664,15036,40729652.75838,1118158.685562094,13368.818551587301,51103482304.26667,1447816374.5285714,268994.5576923077,339724.4676739927,95447.1488095238,84711.35952380951,1364712,26820,5364.0,37548,69732,13421.391468253969,-52.572916666666664,95387.21547619048,59.93333333333325,82161.15952380952,2550.2
